Threads,BlockSize,HackSize,Time_s,MFLOPS,NNZ,Matrix,Format,Mode,GFLOPS
2,-1,16,0.00356228,1473.4,2624331,cop20k_A.mtx,HLL,OpenMP,1.4734
3,-1,16,0.00249408,2104.44,2624331,cop20k_A.mtx,HLL,OpenMP,2.10444
4,-1,16,0.00259049,2026.13,2624331,cop20k_A.mtx,HLL,OpenMP,2.02613
5,-1,16,0.00259372,2023.6,2624331,cop20k_A.mtx,HLL,OpenMP,2.0236
6,-1,16,0.00246742,2127.19,2624331,cop20k_A.mtx,HLL,OpenMP,2.12719
7,-1,16,0.00218825,2398.57,2624331,cop20k_A.mtx,HLL,OpenMP,2.3985700000000003
8,-1,16,0.00191143,2745.94,2624331,cop20k_A.mtx,HLL,OpenMP,2.74594
9,-1,16,0.00178282,2944.02,2624331,cop20k_A.mtx,HLL,OpenMP,2.94402
10,-1,16,0.0016663,3149.9,2624331,cop20k_A.mtx,HLL,OpenMP,3.1499
11,-1,16,0.00153202,3425.97,2624331,cop20k_A.mtx,HLL,OpenMP,3.42597
12,-1,16,0.0014247,3684.05,2624331,cop20k_A.mtx,HLL,OpenMP,3.68405
13,-1,16,0.00133457,3932.85,2624331,cop20k_A.mtx,HLL,OpenMP,3.9328499999999997
14,-1,16,0.0011025,4760.71,2624331,cop20k_A.mtx,HLL,OpenMP,4.76071
15,-1,16,0.00102081,5141.65,2624331,cop20k_A.mtx,HLL,OpenMP,5.141649999999999
16,-1,16,0.0009674,5425.53,2624331,cop20k_A.mtx,HLL,OpenMP,5.42553
17,-1,16,0.00090541,5797.03,2624331,cop20k_A.mtx,HLL,OpenMP,5.7970299999999995
18,-1,16,0.00084507,6210.9,2624331,cop20k_A.mtx,HLL,OpenMP,6.2109
19,-1,16,0.00081104,6471.48,2624331,cop20k_A.mtx,HLL,OpenMP,6.47148
20,-1,16,0.00076412,6868.89,2624331,cop20k_A.mtx,HLL,OpenMP,6.86889
21,-1,16,0.00089992,5832.38,2624331,cop20k_A.mtx,HLL,OpenMP,5.83238
22,-1,16,0.00087181,6020.41,2624331,cop20k_A.mtx,HLL,OpenMP,6.02041
23,-1,16,0.00084494,6211.87,2624331,cop20k_A.mtx,HLL,OpenMP,6.21187
24,-1,16,0.00080929,6485.49,2624331,cop20k_A.mtx,HLL,OpenMP,6.4854899999999995
25,-1,16,0.00078584,6679.08,2624331,cop20k_A.mtx,HLL,OpenMP,6.67908
26,-1,16,0.0007612,6895.23,2624331,cop20k_A.mtx,HLL,OpenMP,6.89523
27,-1,16,0.0007358,7133.26,2624331,cop20k_A.mtx,HLL,OpenMP,7.13326
28,-1,16,0.00072223,7267.31,2624331,cop20k_A.mtx,HLL,OpenMP,7.26731
29,-1,16,0.00070232,7473.33,2624331,cop20k_A.mtx,HLL,OpenMP,7.47333
30,-1,16,0.00068354,7678.62,2624331,cop20k_A.mtx,HLL,OpenMP,7.67862
31,-1,16,0.00067201,7810.4,2624331,cop20k_A.mtx,HLL,OpenMP,7.8104
32,-1,16,0.00066284,7918.48,2624331,cop20k_A.mtx,HLL,OpenMP,7.91848
33,-1,16,0.00067818,7739.28,2624331,cop20k_A.mtx,HLL,OpenMP,7.73928
34,-1,16,0.00068693,7640.77,2624331,cop20k_A.mtx,HLL,OpenMP,7.640770000000001
35,-1,16,0.00060558,8667.13,2624331,cop20k_A.mtx,HLL,OpenMP,8.667129999999998
36,-1,16,0.0006682,7854.95,2624331,cop20k_A.mtx,HLL,OpenMP,7.85495
37,-1,16,0.00059354,8842.91,2624331,cop20k_A.mtx,HLL,OpenMP,8.84291
38,-1,16,0.00063847,8220.66,2624331,cop20k_A.mtx,HLL,OpenMP,8.22066
39,-1,16,0.00071191,7372.67,2624331,cop20k_A.mtx,HLL,OpenMP,7.37267
40,-1,16,0.00070637,7430.51,2624331,cop20k_A.mtx,HLL,OpenMP,7.43051
1,-1,16,0.01828636,895.22,8185136,PR02R.mtx,HLL,OpenMP,0.89522
2,-1,16,0.00979969,1670.49,8185136,PR02R.mtx,HLL,OpenMP,1.67049
3,-1,16,0.0065802,2487.81,8185136,PR02R.mtx,HLL,OpenMP,2.48781
4,-1,16,0.00506391,3232.73,8185136,PR02R.mtx,HLL,OpenMP,3.23273
5,-1,16,0.00415802,3937.04,8185136,PR02R.mtx,HLL,OpenMP,3.93704
6,-1,16,0.00357831,4574.86,8185136,PR02R.mtx,HLL,OpenMP,4.574859999999999
7,-1,16,0.00324881,5038.86,8185136,PR02R.mtx,HLL,OpenMP,5.03886
8,-1,16,0.00297904,5495.15,8185136,PR02R.mtx,HLL,OpenMP,5.49515
9,-1,16,0.00275409,5943.99,8185136,PR02R.mtx,HLL,OpenMP,5.943989999999999
10,-1,16,0.00260494,6284.32,8185136,PR02R.mtx,HLL,OpenMP,6.28432
11,-1,16,0.00239771,6827.46,8185136,PR02R.mtx,HLL,OpenMP,6.82746
12,-1,16,0.00220571,7421.78,8185136,PR02R.mtx,HLL,OpenMP,7.42178
13,-1,16,0.00212795,7692.97,8185136,PR02R.mtx,HLL,OpenMP,7.69297
14,-1,16,0.0020209,8100.49,8185136,PR02R.mtx,HLL,OpenMP,8.10049
15,-1,16,0.00200421,8167.95,8185136,PR02R.mtx,HLL,OpenMP,8.16795
16,-1,16,0.00201424,8127.26,8185136,PR02R.mtx,HLL,OpenMP,8.12726
17,-1,16,0.00195194,8386.65,8185136,PR02R.mtx,HLL,OpenMP,8.38665
18,-1,16,0.00194255,8427.19,8185136,PR02R.mtx,HLL,OpenMP,8.427190000000001
19,-1,16,0.00194845,8401.67,8185136,PR02R.mtx,HLL,OpenMP,8.40167
20,-1,16,0.00196148,8345.89,8185136,PR02R.mtx,HLL,OpenMP,8.345889999999999
21,-1,16,0.00215343,7601.96,8185136,PR02R.mtx,HLL,OpenMP,7.60196
22,-1,16,0.00213396,7671.3,8185136,PR02R.mtx,HLL,OpenMP,7.6713000000000005
23,-1,16,0.0020844,7853.72,8185136,PR02R.mtx,HLL,OpenMP,7.85372
24,-1,16,0.00205279,7974.66,8185136,PR02R.mtx,HLL,OpenMP,7.97466
25,-1,16,0.00201102,8140.28,8185136,PR02R.mtx,HLL,OpenMP,8.14028
26,-1,16,0.00197429,8291.72,8185136,PR02R.mtx,HLL,OpenMP,8.29172
27,-1,16,0.00195477,8374.54,8185136,PR02R.mtx,HLL,OpenMP,8.374540000000001
28,-1,16,0.00194533,8415.17,8185136,PR02R.mtx,HLL,OpenMP,8.41517
29,-1,16,0.00191463,8550.11,8185136,PR02R.mtx,HLL,OpenMP,8.55011
30,-1,16,0.00191048,8568.65,8185136,PR02R.mtx,HLL,OpenMP,8.56865
31,-1,16,0.00200636,8159.17,8185136,PR02R.mtx,HLL,OpenMP,8.15917
32,-1,16,0.00198,8267.81,8185136,PR02R.mtx,HLL,OpenMP,8.267809999999999
33,-1,16,0.00199392,8210.08,8185136,PR02R.mtx,HLL,OpenMP,8.21008
34,-1,16,0.00200937,8146.96,8185136,PR02R.mtx,HLL,OpenMP,8.14696
35,-1,16,0.00201349,8130.31,8185136,PR02R.mtx,HLL,OpenMP,8.13031
36,-1,16,0.00202159,8097.72,8185136,PR02R.mtx,HLL,OpenMP,8.09772
37,-1,16,0.00202261,8093.62,8185136,PR02R.mtx,HLL,OpenMP,8.09362
38,-1,16,0.00204594,8001.34,8185136,PR02R.mtx,HLL,OpenMP,8.00134
39,-1,16,0.00206254,7936.93,8185136,PR02R.mtx,HLL,OpenMP,7.93693
40,-1,16,0.00225923,7245.95,8185136,PR02R.mtx,HLL,OpenMP,7.24595
1,-1,16,0.01538814,403.63,3105536,webbase-1M.mtx,HLL,OpenMP,0.40363
2,-1,16,0.00953989,651.06,3105536,webbase-1M.mtx,HLL,OpenMP,0.65106
3,-1,16,0.00793652,782.59,3105536,webbase-1M.mtx,HLL,OpenMP,0.78259
4,-1,16,0.00704005,882.25,3105536,webbase-1M.mtx,HLL,OpenMP,0.88225
5,-1,16,0.00644143,964.24,3105536,webbase-1M.mtx,HLL,OpenMP,0.96424
6,-1,16,0.00602494,1030.89,3105536,webbase-1M.mtx,HLL,OpenMP,1.03089
7,-1,16,0.00582339,1066.57,3105536,webbase-1M.mtx,HLL,OpenMP,1.06657
8,-1,16,0.00556286,1116.53,3105536,webbase-1M.mtx,HLL,OpenMP,1.11653
9,-1,16,0.00522709,1188.25,3105536,webbase-1M.mtx,HLL,OpenMP,1.18825
10,-1,16,0.00500317,1241.43,3105536,webbase-1M.mtx,HLL,OpenMP,1.24143
11,-1,16,0.00485181,1280.16,3105536,webbase-1M.mtx,HLL,OpenMP,1.2801600000000002
12,-1,16,0.00462094,1344.11,3105536,webbase-1M.mtx,HLL,OpenMP,1.34411
13,-1,16,0.00447709,1387.3,3105536,webbase-1M.mtx,HLL,OpenMP,1.3873
14,-1,16,0.00440829,1408.95,3105536,webbase-1M.mtx,HLL,OpenMP,1.4089500000000001
15,-1,16,0.00423534,1466.49,3105536,webbase-1M.mtx,HLL,OpenMP,1.46649
16,-1,16,0.00417682,1487.03,3105536,webbase-1M.mtx,HLL,OpenMP,1.48703
17,-1,16,0.00419766,1479.65,3105536,webbase-1M.mtx,HLL,OpenMP,1.4796500000000001
18,-1,16,0.00408127,1521.85,3105536,webbase-1M.mtx,HLL,OpenMP,1.52185
19,-1,16,0.00410298,1513.8,3105536,webbase-1M.mtx,HLL,OpenMP,1.5138
20,-1,16,0.00397073,1564.21,3105536,webbase-1M.mtx,HLL,OpenMP,1.56421
21,-1,16,0.00404333,1536.13,3105536,webbase-1M.mtx,HLL,OpenMP,1.5361300000000002
22,-1,16,0.00400066,1552.51,3105536,webbase-1M.mtx,HLL,OpenMP,1.55251
23,-1,16,0.00393394,1578.84,3105536,webbase-1M.mtx,HLL,OpenMP,1.57884
24,-1,16,0.00392569,1582.16,3105536,webbase-1M.mtx,HLL,OpenMP,1.58216
25,-1,16,0.00390253,1591.55,3105536,webbase-1M.mtx,HLL,OpenMP,1.59155
26,-1,16,0.00386161,1608.41,3105536,webbase-1M.mtx,HLL,OpenMP,1.6084100000000001
27,-1,16,0.00377171,1646.75,3105536,webbase-1M.mtx,HLL,OpenMP,1.64675
28,-1,16,0.00378684,1640.17,3105536,webbase-1M.mtx,HLL,OpenMP,1.6401700000000001
29,-1,16,0.00379612,1636.16,3105536,webbase-1M.mtx,HLL,OpenMP,1.63616
30,-1,16,0.00379547,1636.44,3105536,webbase-1M.mtx,HLL,OpenMP,1.6364400000000001
31,-1,16,0.0038783,1601.49,3105536,webbase-1M.mtx,HLL,OpenMP,1.60149
32,-1,16,0.00386237,1608.1,3105536,webbase-1M.mtx,HLL,OpenMP,1.6080999999999999
33,-1,16,0.00382346,1624.47,3105536,webbase-1M.mtx,HLL,OpenMP,1.62447
34,-1,16,0.00390609,1590.1,3105536,webbase-1M.mtx,HLL,OpenMP,1.5900999999999998
35,-1,16,0.00406575,1527.66,3105536,webbase-1M.mtx,HLL,OpenMP,1.52766
36,-1,16,0.00376724,1648.71,3105536,webbase-1M.mtx,HLL,OpenMP,1.6487100000000001
37,-1,16,0.00352012,1764.45,3105536,webbase-1M.mtx,HLL,OpenMP,1.76445
38,-1,16,0.00341086,1820.97,3105536,webbase-1M.mtx,HLL,OpenMP,1.82097
39,-1,16,0.00328502,1890.72,3105536,webbase-1M.mtx,HLL,OpenMP,1.89072
40,-1,16,0.0038398,1617.55,3105536,webbase-1M.mtx,HLL,OpenMP,1.61755
1,-1,16,0.00023705,862.69,102252,mhd4800a.mtx,HLL,OpenMP,0.8626900000000001
2,-1,16,0.0001466,1395.03,102252,mhd4800a.mtx,HLL,OpenMP,1.39503
3,-1,16,0.00014867,1375.57,102252,mhd4800a.mtx,HLL,OpenMP,1.37557
4,-1,16,6.779e-05,3016.65,102252,mhd4800a.mtx,HLL,OpenMP,3.0166500000000003
5,-1,16,5.165e-05,3959.12,102252,mhd4800a.mtx,HLL,OpenMP,3.95912
6,-1,16,4.443e-05,4602.64,102252,mhd4800a.mtx,HLL,OpenMP,4.60264
7,-1,16,8.774e-05,2330.71,102252,mhd4800a.mtx,HLL,OpenMP,2.33071
8,-1,16,4.18e-05,4892.31,102252,mhd4800a.mtx,HLL,OpenMP,4.89231
9,-1,16,4.039e-05,5063.19,102252,mhd4800a.mtx,HLL,OpenMP,5.06319
10,-1,16,3.84e-05,5325.66,102252,mhd4800a.mtx,HLL,OpenMP,5.32566
11,-1,16,6.572e-05,3111.74,102252,mhd4800a.mtx,HLL,OpenMP,3.1117399999999997
12,-1,16,5.216e-05,3920.82,102252,mhd4800a.mtx,HLL,OpenMP,3.92082
13,-1,16,4.582e-05,4463.17,102252,mhd4800a.mtx,HLL,OpenMP,4.46317
14,-1,16,4.765e-05,4291.46,102252,mhd4800a.mtx,HLL,OpenMP,4.29146
15,-1,16,4.444e-05,4602.31,102252,mhd4800a.mtx,HLL,OpenMP,4.60231
16,-1,16,4.928e-05,4150.06,102252,mhd4800a.mtx,HLL,OpenMP,4.150060000000001
17,-1,16,4.874e-05,4195.76,102252,mhd4800a.mtx,HLL,OpenMP,4.19576
18,-1,16,5.086e-05,4020.87,102252,mhd4800a.mtx,HLL,OpenMP,4.0208699999999995
19,-1,16,4.847e-05,4219.45,102252,mhd4800a.mtx,HLL,OpenMP,4.21945
20,-1,16,4.94e-05,4139.75,102252,mhd4800a.mtx,HLL,OpenMP,4.13975
21,-1,16,5.491e-05,3724.04,102252,mhd4800a.mtx,HLL,OpenMP,3.72404
22,-1,16,5.975e-05,3422.42,102252,mhd4800a.mtx,HLL,OpenMP,3.4224200000000002
23,-1,16,6.23e-05,3282.66,102252,mhd4800a.mtx,HLL,OpenMP,3.28266
24,-1,16,6.433e-05,3178.9,102252,mhd4800a.mtx,HLL,OpenMP,3.1789
25,-1,16,6.119e-05,3342.01,102252,mhd4800a.mtx,HLL,OpenMP,3.34201
26,-1,16,6.942e-05,2945.77,102252,mhd4800a.mtx,HLL,OpenMP,2.94577
27,-1,16,6.397e-05,3196.9,102252,mhd4800a.mtx,HLL,OpenMP,3.1969000000000003
28,-1,16,6.428e-05,3181.3,102252,mhd4800a.mtx,HLL,OpenMP,3.1813000000000002
29,-1,16,7.23e-05,2828.44,102252,mhd4800a.mtx,HLL,OpenMP,2.82844
30,-1,16,6.395e-05,3197.9,102252,mhd4800a.mtx,HLL,OpenMP,3.1979
31,-1,16,6.722e-05,3042.42,102252,mhd4800a.mtx,HLL,OpenMP,3.04242
32,-1,16,6.894e-05,2966.52,102252,mhd4800a.mtx,HLL,OpenMP,2.96652
33,-1,16,7.29e-05,2805.37,102252,mhd4800a.mtx,HLL,OpenMP,2.80537
34,-1,16,7.508e-05,2723.81,102252,mhd4800a.mtx,HLL,OpenMP,2.72381
35,-1,16,7.3e-05,2801.3,102252,mhd4800a.mtx,HLL,OpenMP,2.8013000000000003
36,-1,16,7.737e-05,2643.27,102252,mhd4800a.mtx,HLL,OpenMP,2.64327
37,-1,16,7.97e-05,2565.9,102252,mhd4800a.mtx,HLL,OpenMP,2.5659
38,-1,16,8.258e-05,2476.5,102252,mhd4800a.mtx,HLL,OpenMP,2.4765
39,-1,16,8.366e-05,2444.48,102252,mhd4800a.mtx,HLL,OpenMP,2.44448
40,-1,16,0.00010892,1877.58,102252,mhd4800a.mtx,HLL,OpenMP,1.87758
1,-1,16,0.03532574,993.65,17550675,af_1_k101.mtx,HLL,OpenMP,0.9936499999999999
2,-1,16,0.01847823,1899.61,17550675,af_1_k101.mtx,HLL,OpenMP,1.8996099999999998
3,-1,16,0.01251421,2804.92,17550675,af_1_k101.mtx,HLL,OpenMP,2.80492
4,-1,16,0.0096122,3651.75,17550675,af_1_k101.mtx,HLL,OpenMP,3.65175
5,-1,16,0.00788489,4451.72,17550675,af_1_k101.mtx,HLL,OpenMP,4.45172
6,-1,16,0.0067742,5181.62,17550675,af_1_k101.mtx,HLL,OpenMP,5.18162
7,-1,16,0.00609386,5760.12,17550675,af_1_k101.mtx,HLL,OpenMP,5.76012
8,-1,16,0.00561213,6254.56,17550675,af_1_k101.mtx,HLL,OpenMP,6.254560000000001
9,-1,16,0.00514448,6823.11,17550675,af_1_k101.mtx,HLL,OpenMP,6.82311
10,-1,16,0.0048495,7238.14,17550675,af_1_k101.mtx,HLL,OpenMP,7.2381400000000005
11,-1,16,0.00444898,7889.76,17550675,af_1_k101.mtx,HLL,OpenMP,7.88976
12,-1,16,0.00416777,8422.09,17550675,af_1_k101.mtx,HLL,OpenMP,8.42209
13,-1,16,0.00420272,8352.05,17550675,af_1_k101.mtx,HLL,OpenMP,8.352049999999998
14,-1,16,0.00405819,8649.5,17550675,af_1_k101.mtx,HLL,OpenMP,8.6495
15,-1,16,0.00396847,8845.07,17550675,af_1_k101.mtx,HLL,OpenMP,8.84507
16,-1,16,0.00391699,8961.3,17550675,af_1_k101.mtx,HLL,OpenMP,8.9613
17,-1,16,0.00389852,9003.77,17550675,af_1_k101.mtx,HLL,OpenMP,9.003770000000001
18,-1,16,0.00384946,9118.51,17550675,af_1_k101.mtx,HLL,OpenMP,9.11851
19,-1,16,0.00385041,9116.27,17550675,af_1_k101.mtx,HLL,OpenMP,9.11627
20,-1,16,0.00385748,9099.56,17550675,af_1_k101.mtx,HLL,OpenMP,9.09956
21,-1,16,0.00455877,7699.74,17550675,af_1_k101.mtx,HLL,OpenMP,7.699739999999999
22,-1,16,0.00441976,7941.92,17550675,af_1_k101.mtx,HLL,OpenMP,7.94192
23,-1,16,0.00430714,8149.57,17550675,af_1_k101.mtx,HLL,OpenMP,8.149569999999999
24,-1,16,0.00419542,8366.59,17550675,af_1_k101.mtx,HLL,OpenMP,8.36659
25,-1,16,0.00407111,8622.06,17550675,af_1_k101.mtx,HLL,OpenMP,8.62206
26,-1,16,0.00405959,8646.53,17550675,af_1_k101.mtx,HLL,OpenMP,8.64653
27,-1,16,0.00394194,8904.59,17550675,af_1_k101.mtx,HLL,OpenMP,8.90459
28,-1,16,0.00388959,9024.44,17550675,af_1_k101.mtx,HLL,OpenMP,9.02444
29,-1,16,0.00387963,9047.61,17550675,af_1_k101.mtx,HLL,OpenMP,9.04761
30,-1,16,0.00386092,9091.44,17550675,af_1_k101.mtx,HLL,OpenMP,9.09144
31,-1,16,0.00396608,8850.38,17550675,af_1_k101.mtx,HLL,OpenMP,8.85038
32,-1,16,0.00403067,8708.57,17550675,af_1_k101.mtx,HLL,OpenMP,8.70857
33,-1,16,0.00396942,8842.94,17550675,af_1_k101.mtx,HLL,OpenMP,8.84294
34,-1,16,0.00397553,8829.34,17550675,af_1_k101.mtx,HLL,OpenMP,8.82934
35,-1,16,0.00400969,8754.12,17550675,af_1_k101.mtx,HLL,OpenMP,8.75412
36,-1,16,0.0040375,8693.83,17550675,af_1_k101.mtx,HLL,OpenMP,8.69383
37,-1,16,0.00404226,8683.59,17550675,af_1_k101.mtx,HLL,OpenMP,8.68359
38,-1,16,0.00400076,8773.67,17550675,af_1_k101.mtx,HLL,OpenMP,8.77367
39,-1,16,0.00397478,8831.01,17550675,af_1_k101.mtx,HLL,OpenMP,8.831010000000001
40,-1,16,0.00433816,8091.29,17550675,af_1_k101.mtx,HLL,OpenMP,8.09129
1,-1,16,0.00088713,966.38,428650,bcsstk17.mtx,HLL,OpenMP,0.96638
2,-1,16,0.00101532,844.37,428650,bcsstk17.mtx,HLL,OpenMP,0.84437
3,-1,16,0.00033189,2583.05,428650,bcsstk17.mtx,HLL,OpenMP,2.58305
4,-1,16,0.00024208,3541.38,428650,bcsstk17.mtx,HLL,OpenMP,3.54138
5,-1,16,0.00019366,4426.83,428650,bcsstk17.mtx,HLL,OpenMP,4.42683
6,-1,16,0.00015995,5359.86,428650,bcsstk17.mtx,HLL,OpenMP,5.359859999999999
7,-1,16,0.00018029,4755.25,428650,bcsstk17.mtx,HLL,OpenMP,4.75525
8,-1,16,0.00012351,6941.33,428650,bcsstk17.mtx,HLL,OpenMP,6.94133
9,-1,16,0.00011488,7462.37,428650,bcsstk17.mtx,HLL,OpenMP,7.46237
10,-1,16,0.00010479,8181.02,428650,bcsstk17.mtx,HLL,OpenMP,8.18102
11,-1,16,0.00012923,6633.71,428650,bcsstk17.mtx,HLL,OpenMP,6.63371
12,-1,16,0.00010152,8444.24,428650,bcsstk17.mtx,HLL,OpenMP,8.44424
13,-1,16,9.518e-05,9006.86,428650,bcsstk17.mtx,HLL,OpenMP,9.006860000000001
14,-1,16,9.824e-05,8726.19,428650,bcsstk17.mtx,HLL,OpenMP,8.72619
15,-1,16,8.742e-05,9806.78,428650,bcsstk17.mtx,HLL,OpenMP,9.80678
16,-1,16,8.622e-05,9943.62,428650,bcsstk17.mtx,HLL,OpenMP,9.943620000000001
17,-1,16,8.566e-05,10008.27,428650,bcsstk17.mtx,HLL,OpenMP,10.00827
18,-1,16,8.406e-05,10198.68,428650,bcsstk17.mtx,HLL,OpenMP,10.19868
19,-1,16,9.687e-05,8849.85,428650,bcsstk17.mtx,HLL,OpenMP,8.84985
20,-1,16,8.743e-05,9806.02,428650,bcsstk17.mtx,HLL,OpenMP,9.80602
21,-1,16,8.833e-05,9706.12,428650,bcsstk17.mtx,HLL,OpenMP,9.70612
22,-1,16,0.00011466,7476.79,428650,bcsstk17.mtx,HLL,OpenMP,7.47679
23,-1,16,0.00010694,8016.92,428650,bcsstk17.mtx,HLL,OpenMP,8.01692
24,-1,16,0.00011591,7396.45,428650,bcsstk17.mtx,HLL,OpenMP,7.39645
25,-1,16,0.00012929,6630.91,428650,bcsstk17.mtx,HLL,OpenMP,6.63091
26,-1,16,0.00013226,6482.02,428650,bcsstk17.mtx,HLL,OpenMP,6.48202
27,-1,16,0.00010558,8120.21,428650,bcsstk17.mtx,HLL,OpenMP,8.12021
28,-1,16,0.00010505,8160.5,428650,bcsstk17.mtx,HLL,OpenMP,8.1605
29,-1,16,0.00010216,8392.0,428650,bcsstk17.mtx,HLL,OpenMP,8.392
30,-1,16,0.00010075,8508.97,428650,bcsstk17.mtx,HLL,OpenMP,8.50897
31,-1,16,0.00013118,6535.42,428650,bcsstk17.mtx,HLL,OpenMP,6.53542
32,-1,16,0.00014506,5909.78,428650,bcsstk17.mtx,HLL,OpenMP,5.90978
33,-1,16,0.00010336,8294.64,428650,bcsstk17.mtx,HLL,OpenMP,8.29464
34,-1,16,0.00010624,8069.6,428650,bcsstk17.mtx,HLL,OpenMP,8.069600000000001
35,-1,16,0.0001056,8118.19,428650,bcsstk17.mtx,HLL,OpenMP,8.11819
36,-1,16,0.00010994,7798.23,428650,bcsstk17.mtx,HLL,OpenMP,7.798229999999999
37,-1,16,0.00010773,7957.75,428650,bcsstk17.mtx,HLL,OpenMP,7.95775
38,-1,16,0.00011404,7517.4,428650,bcsstk17.mtx,HLL,OpenMP,7.517399999999999
39,-1,16,0.00011033,7770.53,428650,bcsstk17.mtx,HLL,OpenMP,7.77053
40,-1,16,0.00011772,7282.7,428650,bcsstk17.mtx,HLL,OpenMP,7.2827
1,-1,16,0.00190872,1063.71,1015156,olafu.mtx,HLL,OpenMP,1.06371
2,-1,16,0.00105534,1923.85,1015156,olafu.mtx,HLL,OpenMP,1.9238499999999998
3,-1,16,0.00074365,2730.22,1015156,olafu.mtx,HLL,OpenMP,2.7302199999999996
4,-1,16,0.00056317,3605.13,1015156,olafu.mtx,HLL,OpenMP,3.60513
5,-1,16,0.00041928,4842.39,1015156,olafu.mtx,HLL,OpenMP,4.84239
6,-1,16,0.00034725,5846.88,1015156,olafu.mtx,HLL,OpenMP,5.8468800000000005
7,-1,16,0.00035256,5758.75,1015156,olafu.mtx,HLL,OpenMP,5.75875
8,-1,16,0.00027252,7450.17,1015156,olafu.mtx,HLL,OpenMP,7.45017
9,-1,16,0.00025074,8097.42,1015156,olafu.mtx,HLL,OpenMP,8.09742
10,-1,16,0.00022139,9170.85,1015156,olafu.mtx,HLL,OpenMP,9.17085
11,-1,16,0.0002498,8127.65,1015156,olafu.mtx,HLL,OpenMP,8.12765
12,-1,16,0.00021987,9234.31,1015156,olafu.mtx,HLL,OpenMP,9.234309999999999
13,-1,16,0.00021119,9613.83,1015156,olafu.mtx,HLL,OpenMP,9.61383
14,-1,16,0.00017061,11900.12,1015156,olafu.mtx,HLL,OpenMP,11.900120000000001
15,-1,16,0.00015946,12732.29,1015156,olafu.mtx,HLL,OpenMP,12.73229
16,-1,16,0.00015529,13074.51,1015156,olafu.mtx,HLL,OpenMP,13.07451
17,-1,16,0.00014488,14013.27,1015156,olafu.mtx,HLL,OpenMP,14.01327
18,-1,16,0.00013944,14560.47,1015156,olafu.mtx,HLL,OpenMP,14.560469999999999
19,-1,16,0.00014329,14169.48,1015156,olafu.mtx,HLL,OpenMP,14.16948
20,-1,16,0.00013991,14511.58,1015156,olafu.mtx,HLL,OpenMP,14.51158
21,-1,16,0.00013822,14689.07,1015156,olafu.mtx,HLL,OpenMP,14.68907
22,-1,16,0.00018391,11039.92,1015156,olafu.mtx,HLL,OpenMP,11.03992
23,-1,16,0.00017509,11595.74,1015156,olafu.mtx,HLL,OpenMP,11.59574
24,-1,16,0.00019665,10324.27,1015156,olafu.mtx,HLL,OpenMP,10.32427
25,-1,16,0.00021244,9556.96,1015156,olafu.mtx,HLL,OpenMP,9.556959999999998
26,-1,16,0.00016879,12028.34,1015156,olafu.mtx,HLL,OpenMP,12.02834
27,-1,16,0.00018727,10841.87,1015156,olafu.mtx,HLL,OpenMP,10.84187
28,-1,16,0.00017171,11823.78,1015156,olafu.mtx,HLL,OpenMP,11.823780000000001
29,-1,16,0.00017248,11771.49,1015156,olafu.mtx,HLL,OpenMP,11.77149
30,-1,16,0.00019887,10209.37,1015156,olafu.mtx,HLL,OpenMP,10.209370000000002
31,-1,16,0.00020942,9694.76,1015156,olafu.mtx,HLL,OpenMP,9.69476
32,-1,16,0.00015541,13064.42,1015156,olafu.mtx,HLL,OpenMP,13.06442
33,-1,16,0.00015785,12862.19,1015156,olafu.mtx,HLL,OpenMP,12.86219
34,-1,16,0.00015929,12745.69,1015156,olafu.mtx,HLL,OpenMP,12.74569
35,-1,16,0.00015839,12818.66,1015156,olafu.mtx,HLL,OpenMP,12.81866
36,-1,16,0.0003055,6645.76,1015156,olafu.mtx,HLL,OpenMP,6.64576
37,-1,16,0.00022672,8955.14,1015156,olafu.mtx,HLL,OpenMP,8.95514
38,-1,16,0.00032928,6165.93,1015156,olafu.mtx,HLL,OpenMP,6.16593
39,-1,16,0.00030564,6642.79,1015156,olafu.mtx,HLL,OpenMP,6.64279
40,-1,16,0.00017324,11719.35,1015156,olafu.mtx,HLL,OpenMP,11.71935
1,-1,16,0.04702367,1177.7,27689972,ML_Laplace.mtx,HLL,OpenMP,1.1777
2,-1,16,0.02502304,2213.16,27689972,ML_Laplace.mtx,HLL,OpenMP,2.21316
3,-1,16,0.01717277,3224.87,27689972,ML_Laplace.mtx,HLL,OpenMP,3.2248699999999997
4,-1,16,0.01335935,4145.41,27689972,ML_Laplace.mtx,HLL,OpenMP,4.14541
5,-1,16,0.01098336,5042.17,27689972,ML_Laplace.mtx,HLL,OpenMP,5.0421700000000005
6,-1,16,0.00945708,5855.93,27689972,ML_Laplace.mtx,HLL,OpenMP,5.85593
7,-1,16,0.00840888,6585.89,27689972,ML_Laplace.mtx,HLL,OpenMP,6.58589
8,-1,16,0.00792541,6987.64,27689972,ML_Laplace.mtx,HLL,OpenMP,6.987640000000001
9,-1,16,0.00741025,7473.43,27689972,ML_Laplace.mtx,HLL,OpenMP,7.4734300000000005
10,-1,16,0.00704826,7857.25,27689972,ML_Laplace.mtx,HLL,OpenMP,7.85725
11,-1,16,0.00664769,8330.71,27689972,ML_Laplace.mtx,HLL,OpenMP,8.33071
12,-1,16,0.00641672,8630.57,27689972,ML_Laplace.mtx,HLL,OpenMP,8.63057
